Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,BAYFIELD,7,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,20,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,BAYFIELD,7,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,465,11.3
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,BAYFIELD,7,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,000",11.2
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,BURNETT,13,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"4,570",10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,BURNETT,13,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,8,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,BURNETT,13,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,8,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,BURNETT,13,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,360,11.3
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,BURNETT,13,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"15,000",11.2
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,CHIPPEWA,17,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"43,938",10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,CHIPPEWA,17,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,46,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,CHIPPEWA,17,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,46,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,CHIPPEWA,17,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,"3,897",11.3
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,CHIPPEWA,17,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,DOUGLAS,31,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"3,040",10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,DOUGLAS,31,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,11,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,DOUGLAS,31,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,11,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,DOUGLAS,31,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,347,11.3
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,DOUGLAS,31,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,000",11.2
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,POLK,95,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"17,973",10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,POLK,95,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,29,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,POLK,95,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,29,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,POLK,95,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,"1,718",11.3
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,POLK,95,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"65,000",11.2
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,RUSK,107,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"9,359",10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,RUSK,107,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,24,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,RUSK,107,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,24,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,RUSK,107,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,861,11.3
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,RUSK,107,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"32,000",11.2
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,SAWYER,113,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,890,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,SAWYER,113,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,6,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,SAWYER,113,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,6,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,SAWYER,113,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,141,11.3
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,SAWYER,113,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,000",11.2
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,WASHBURN,129,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,WASHBURN,129,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,WASHBURN,129,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,2,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,WASHBURN,129,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,NORTHWEST,10,WASHBURN,129,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,COLUMBIA,21,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,122,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,COLUMBIA,21,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,7,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,COLUMBIA,21,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,7,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,COLUMBIA,21,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,20,11.3
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,COLUMBIA,21,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,000",11.2
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,DANE,25,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,211,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,DANE,25,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,DANE,25,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,5,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,DANE,25,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,27,11.3
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,DANE,25,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,DODGE,27,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"1,270",10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,DODGE,27,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,8,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,DODGE,27,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,8,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,DODGE,27,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,118,11.3
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,DODGE,27,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,000",11.2
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,GREEN,45,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,GREEN,45,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,1,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,GREEN,45,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,2,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,GREEN,45,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,GREEN,45,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,JEFFERSON,55,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,601,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,JEFFERSON,55,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,4,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,JEFFERSON,55,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,4,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,JEFFERSON,55,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,96,11.3
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,JEFFERSON,55,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,000",11.2
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,ROCK,105,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,ROCK,105,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,ROCK,105,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,2,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,ROCK,105,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,ROCK,105,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,KENOSHA,59,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,KENOSHA,59,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,1,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,KENOSHA,59,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,1,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,KENOSHA,59,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,KENOSHA,59,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,OZAUKEE,89,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,446,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,OZAUKEE,89,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,7,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,OZAUKEE,89,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,7,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,OZAUKEE,89,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,75,11.3
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,OZAUKEE,89,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,000",11.2
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,RACINE,101,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,90,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,RACINE,101,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,4,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,RACINE,101,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,4,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,RACINE,101,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,20,11.3
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,RACINE,101,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,000",11.2
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,WALWORTH,127,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,WALWORTH,127,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,WALWORTH,127,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,2,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,WALWORTH,127,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,WALWORTH,127,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,WASHINGTON,131,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,WASHINGTON,131,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,6,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,WASHINGTON,131,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,6,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,WASHINGTON,131,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,95,11.3
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,WASHINGTON,131,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,000",11.2
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,WAUKESHA,133,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,WAUKESHA,133,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,1,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,WAUKESHA,133,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,1,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,WAUKESHA,133,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,WAUKESHA,133,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,CRAWFORD,23,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,744,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,CRAWFORD,23,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,11,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,CRAWFORD,23,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,11,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,CRAWFORD,23,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,103,11.3
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,CRAWFORD,23,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,000",11.2
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,GRANT,43,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"1,025",10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,GRANT,43,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,6,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,GRANT,43,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,6,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,GRANT,43,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,126,11.3
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,GRANT,43,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,000",11.2
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,IOWA,49,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,68,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,IOWA,49,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,4,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,IOWA,49,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,4,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,IOWA,49,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,8,11.3
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,IOWA,49,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (Z),11.2
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,LAFAYETTE,65,,,0,,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,LAFAYETTE,65,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,1,10.5
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,LAFAYETTE,65,,,0,,MAPLE SYRUP,MAPLE SYRUP - OPERATIONS WITH TAPS,TOTAL,NOT SPECIFIED,1,10.4
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,LAFAYETTE,65,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,WISCONSIN,55,SOUTHWEST,70,LAFAYETTE,65,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
